index,exec_time_us,loop_time_us,adc_time_us,heater_time_us,temp_get_time_us,e2e_time_us,temp_c,free_heap,cpu_core0,cpu_core1,cpu_overall,temp_mutex_wait,metrics_mutex_wait
408,,100062,85,44,61,,41.42,129128,0.00,16.74,8.37,12,4
409,,99938,89,44,61,,41.48,129128,0.00,16.74,8.37,16,5
410,,100000,85,44,61,,41.12,129128,0.00,17.73,8.86,12,4
411,,100063,89,44,61,,41.09,129128,0.00,16.74,8.37,16,4
412,,100000,85,44,61,,40.73,129128,0.00,16.74,8.37,12,4
413,,100000,89,44,61,,40.76,129128,0.00,16.75,8.38,16,4
414,,100000,85,44,61,,40.24,129128,2.60,16.74,9.67,12,4
415,,100000,89,44,61,,40.42,129128,0.00,16.74,8.37,16,4
416,,100000,85,44,61,,40.24,129128,0.00,16.75,8.38,12,4
417,,99937,89,44,61,,39.94,129128,0.00,16.74,8.37,16,4
418,,100000,85,44,61,,39.94,129128,0.00,16.74,8.37,12,4
419,,100000,89,44,61,,39.55,129128,0.00,17.69,8.85,16,5
420,,100000,85,113,61,,39.61,129128,0.00,16.74,8.37,12,4
